Date,AAPL,CVX,GC=F,GOOGL,MSFT,XOM,^GSPC
2023-03-15,150.80528259277344,135.46148681640625,1926.5999755859375,95.32215881347656,259.29931640625,91.75334930419922,3891.929931640625
2023-03-16,153.62442016601562,135.89305114746094,1919.0,99.49765014648438,269.81036376953125,91.22061920166016,3960.280029296875
2023-03-17,152.78656005859375,134.17559814453125,1969.800048828125,100.78700256347656,272.9656066894531,90.14617156982422,3916.639892578125
2023-03-20,155.15228271484375,136.1484832763672,1979.199951171875,100.39026641845703,265.93212890625,92.50275421142578,3951.570068359375
2023-03-21,157.0054473876953,140.3145294189453,1938.0,104.05994415283203,267.4463195800781,96.64710235595703,4002.8701171875
2023-03-22,155.5761260986328,137.46084594726562,1946.800048828125,102.52265930175781,265.9908142089844,94.43497467041016,3936.969970703125
2023-03-23,156.66043090820312,136.09567260742188,1993.800048828125,104.734375,271.236572265625,93.36956024169922,3948.719970703125
2023-03-24,157.96160888671875,137.45201110839844,1982.0999755859375,104.57569885253906,274.07928466796875,93.4779052734375,3970.989990234375
2023-03-27,156.01971435546875,138.85243225097656,1952.4000244140625,101.62010192871094,269.9862060546875,95.52749633789062,3977.530029296875
2023-03-28,155.39866638183594,140.47308349609375,1972.4000244140625,100.20182800292969,268.86279296875,96.71932220458984,3971.27001953125
2023-03-29,158.4741668701172,141.67971801757812,1966.0999755859375,100.55887603759766,274.0206604003906,98.38066864013672,4027.81005859375
2023-03-30,160.04147338867188,143.02725219726562,1980.300048828125,100.06298065185547,277.478759765625,98.85921478271484,4050.830078125
2023-03-31,162.545166015625,143.7054443359375,1969.0,102.87970733642578,281.6304626464844,99.0127182006836,4109.31005859375
2023-04-03,163.79705810546875,149.6858673095703,1983.9000244140625,103.50453186035156,280.5851745605469,104.85450744628906,4124.509765625
2023-04-04,163.26478576660156,148.88438415527344,2022.199951171875,103.86158752441406,280.5363464355469,103.85227966308594,4100.60009765625
2023-04-05,161.42147827148438,149.6241912841797,2020.9000244140625,103.61363220214844,277.7619934082031,105.63101959228516,4090.3798828125
2023-04-06,162.30860900878906,147.6601104736328,2011.9000244140625,107.53125,284.8541259765625,103.87937927246094,4105.02001953125
2023-04-10,159.71617126464844,148.22373962402344,1989.0999755859375,105.56749725341797,282.69525146484375,103.41889190673828,4109.10986328125
2023-04-11,158.50372314453125,149.0428924560547,2004.800048828125,104.48641967773438,276.2869873046875,104.15025329589844,4108.93994140625
2023-04-12,157.813720703125,149.5713348388672,2010.9000244140625,103.78223419189453,276.931640625,104.04191589355469,4091.949951171875
2023-04-13,163.19577026367188,151.57069396972656,2041.300048828125,106.54937744140625,283.13482666015625,104.52946472167969,4146.22021484375
2023-04-14,162.8507537841797,151.87893676757812,2002.199951171875,107.9775619506836,279.52044677734375,104.78227233886719,4137.64013671875
2023-04-17,162.8704833984375,150.5402069091797,1994.199951171875,105.10134887695312,282.11883544921875,103.56334686279297,4151.31982421875
2023-04-18,164.09274291992188,150.18788146972656,2007.4000244140625,103.64338684082031,281.6988220214844,105.58586883544922,4154.8701171875
2023-04-19,165.2362060546875,150.3288116455078,1995.199951171875,103.32601928710938,281.7769775390625,105.25180053710938,4154.52001953125
2023-04-20,164.27017211914062,149.59776306152344,2007.5999755859375,104.42691040039062,279.4910888671875,104.4120864868164,4129.7900390625
2023-04-21,162.66348266601562,148.95481872558594,1979.5,104.54592895507812,279.149169921875,104.74617004394531,4133.52001953125
2023-04-24,162.9690704345703,151.03343200683594,1989.0999755859375,105.10134887695312,275.25146484375,106.72354125976562,4137.0400390625
2023-04-25,161.4313507080078,148.84033203125,1994.0,102.99872589111328,269.0483703613281,105.20664978027344,4071.6298828125
2023-04-26,161.42147827148438,146.18922424316406,1985.699951171875,102.85987091064453,288.5368957519531,104.24052429199219,4055.989990234375
2023-04-27,166.0050811767578,147.04354858398438,1989.9000244140625,106.70805358886719,297.778076171875,105.48656463623047,4135.35009765625
2023-04-28,167.2569122314453,148.4792022705078,1990.0999755859375,106.4601058959961,300.1517639160156,106.84994506835938,4169.47998046875
2023-05-01,167.16822814941406,147.2989959716797,1983.4000244140625,106.32125091552734,298.49114990234375,103.5362777709961,4167.8701171875
2023-05-02,166.13320922851562,140.9574737548828,2014.300048828125,104.45668029785156,298.3446044921875,99.40999603271484,4119.580078125
2023-05-03,165.0587615966797,138.13023376464844,2028.5999755859375,104.54592895507812,297.3580017089844,97.45069122314453,4090.75
2023-05-04,163.42247009277344,137.59295654296875,2048.0,103.83184051513672,298.3446044921875,95.74418640136719,4061.219970703125
2023-05-05,171.09140014648438,141.10720825195312,2017.4000244140625,104.70460510253906,303.46337890625,98.12786102294922,4136.25
2023-05-08,171.02239990234375,140.55235290527344,2026.300048828125,106.88658142089844,301.5096130371094,98.51609802246094,4138.1201171875
2023-05-09,169.3170623779297,140.14715576171875,2036.199951171875,106.47003173828125,299.8978576660156,98.54320526123047,4119.169921875
2023-05-10,171.0814971923828,138.35922241210938,2030.5,110.83395385742188,305.0849914550781,97.27912902832031,4137.64013671875
2023-05-11,171.268798828125,137.59295654296875,2014.699951171875,115.61444854736328,302.93585205078125,95.51847076416016,4130.6201171875
2023-05-12,170.3409423828125,137.94525146484375,2014.5,116.54674530029297,301.8222351074219,95.50943756103516,4124.080078125
2023-05-15,169.84742736816406,138.45611572265625,2018.0,115.55493927001953,302.3009033203125,95.69158172607422,4136.27978515625
2023-05-16,169.84742736816406,135.20608520507812,1988.4000244140625,118.53033447265625,304.5281677246094,93.36917877197266,4109.89990234375
2023-05-17,170.45941162109375,137.1437530517578,1980.699951171875,119.84944915771484,307.4064025878906,95.4638900756836,4158.77001953125
2023-05-18,172.78890991210938,136.97476196289062,1956.5,121.8231430053711,311.8315124511719,96.32908630371094,4198.0498046875
2023-05-19,172.89752197265625,138.05984497070312,1978.699951171875,121.75370788574219,311.6552734375,96.7753677368164,4191.97998046875
2023-05-22,171.94989013671875,135.57843017578125,1974.800048828125,124.02494049072266,314.4356384277344,95.60050964355469,4192.6298828125
2023-05-23,169.34400939941406,139.5006561279297,1972.4000244140625,121.55534362792969,308.6399230957031,96.90286254882812,4145.580078125
2023-05-24,169.62037658691406,139.8741912841797,1962.800048828125,119.90896606445312,307.25958251953125,97.98664093017578,4115.240234375
2023-05-25,170.75555419921875,137.46395874023438,1943.0999755859375,122.46781158447266,319.07611083984375,96.22891235351562,4151.27978515625
2023-05-26,173.16400146484375,137.0370330810547,1944.0999755859375,123.58854675292969,325.8998107910156,95.60050964355469,4205.4501953125
2023-05-30,175.0098419189453,136.18321228027344,1958.0,122.65625,324.2550354003906,94.75352478027344,4205.52001953125
2023-05-31,174.96047973632812,133.9597625732422,1963.9000244140625,121.8628158569336,321.4942932128906,93.0595474243164,4179.830078125
2023-06-01,177.7638397216797,135.32940673828125,1978.0,122.70582580566406,325.59625244140625,94.13421630859375,4221.02001953125
2023-06-02,178.6127166748047,138.97589111328125,1952.4000244140625,123.6480484008789,328.35699462890625,96.31999206542969,4282.3701171875
2023-06-05,177.26040649414062,138.3088836669922,1958.0,124.9770736694336,328.8857727050781,95.89193725585938,4273.7900390625
2023-06-06,176.89520263671875,138.55789184570312,1965.5,126.26641082763672,326.67315673828125,96.67517852783203,4283.85009765625
2023-06-07,175.5231475830078,142.15103149414062,1942.699951171875,121.49583435058594,316.58941650390625,98.84274291992188,4267.52001953125
2023-06-08,178.23760986328125,141.6262969970703,1963.5999755859375,121.1387939453125,318.4300537109375,98.53309631347656,4293.93017578125
2023-06-09,178.62257385253906,141.28831481933594,1962.199951171875,121.22805786132812,319.9278564453125,97.80450439453125,4298.85986328125
2023-06-12,181.41600036621094,139.92755126953125,1955.300048828125,122.6264877319336,324.8816223144531,96.92108154296875,4338.93017578125
2023-06-13,180.9422149658203,140.97703552246094,1944.5999755859375,122.81494140625,327.2703857421875,96.9393081665039,4369.009765625
2023-06-14,181.573974609375,139.714111328125,1955.300048828125,122.65625,330.2563781738281,95.77355194091797,4372.58984375
2023-06-15,183.60733032226562,140.77249145507812,1957.800048828125,124.06461334228516,340.79034423828125,96.43838500976562,4425.83984375
2023-06-16,182.53140258789062,139.8653106689453,1958.4000244140625,122.51738739013672,335.1415710449219,95.74622344970703,4409.58984375
2023-06-20,182.6202392578125,136.6812744140625,1935.5,122.0909194946289,330.9514465332031,93.55134582519531,4388.7099609375
2023-06-21,181.58384704589844,137.74856567382812,1933.300048828125,119.56182861328125,326.55572509765625,94.59868621826172,4365.68994140625
2023-06-22,184.58453369140625,135.75633239746094,1912.699951171875,122.1405029296875,332.5765380859375,94.07958221435547,4381.89013671875
2023-06-23,184.2686767578125,134.60899353027344,1919.0999755859375,121.33714294433594,327.98504638671875,93.2599105834961,4348.330078125
2023-06-26,182.8769073486328,136.97476196289062,1923.699951171875,117.36994171142578,321.6998596191406,94.98120880126953,4328.81982421875
2023-06-27,185.630859375,136.5478973388672,1914.0,117.36003112792969,327.5445861816406,95.21800994873047,4378.41015625
2023-06-28,186.8054962158203,137.78411865234375,1912.300048828125,119.1948471069336,328.7976379394531,95.99213409423828,4376.85986328125
2023-06-29,187.14111328125,138.95811462402344,1909.199951171875,118.12370300292969,328.014404296875,97.17608642578125,4396.43994140625
2023-06-30,191.4645233154297,139.9453582763672,1921.0999755859375,118.71878051757812,333.38909912109375,97.67699432373047,4450.3798828125
2023-07-03,189.97402954101562,139.82083129882812,1921.699951171875,118.91715240478516,330.8926696777344,97.8682632446289,4455.58984375
2023-07-05,188.85861206054688,139.02037048339844,1919.5999755859375,120.7519760131836,331.0493469238281,97.36734771728516,4446.81982421875
2023-07-06,189.3324432373047,135.96975708007812,1908.699951171875,119.12543487548828,334.10382080078125,93.73347473144531,4411.58984375
2023-07-07,188.21702575683594,137.16152954101562,1926.199951171875,118.50060272216797,330.1388854980469,93.95205688476562,4398.9501953125
2023-07-10,186.17373657226562,138.07763671875,1925.0,115.49542999267578,324.86199951171875,95.34548950195312,4409.52978515625
2023-07-11,185.65060424804688,140.63015747070312,1931.300048828125,116.17977905273438,325.4886474609375,96.5112533569336,4439.259765625
2023-07-12,187.3188018798828,141.98204040527344,1956.199951171875,117.95511627197266,330.1192932128906,96.9848403930664,4472.16015625
2023-07-13,188.07882690429688,140.08761596679688,1959.199951171875,123.51911926269531,335.464599609375,95.2088851928711,4510.0400390625
2023-07-14,188.22689819335938,136.5923309326172,1960.0999755859375,124.39190673828125,337.9904479980469,91.93021392822266,4505.419921875
2023-07-17,191.48426818847656,136.46786499023438,1952.4000244140625,123.62821197509766,338.4701843261719,92.3309326171875,4522.7900390625
2023-07-18,191.2276153564453,136.74356079101562,1977.199951171875,122.7455062866211,351.9411926269531,91.9120101928711,4554.97998046875
2023-07-19,192.5799102783203,137.5795440673828,1977.5,121.02967834472656,347.6238098144531,92.54953002929688,4565.72021484375
2023-07-20,190.63539123535156,139.10043334960938,1968.300048828125,118.22289276123047,339.5862121582031,94.17975616455078,4534.8701171875
2023-07-21,189.46072387695312,141.13714599609375,1964.300048828125,119.03617095947266,336.5513000488281,94.61690521240234,4536.33984375
2023-07-24,190.26028442382812,143.92092895507812,1960.300048828125,120.5337905883789,337.8631286621094,96.1014175415039,4554.64013671875
2023-07-25,191.1190643310547,144.57904052734375,1962.0999755859375,121.20822143554688,343.60992431640625,96.24713897705078,4567.4599609375
2023-07-26,191.98770141601562,143.49398803710938,1968.9000244140625,128.21034240722656,330.67724609375,95.70979309082031,4566.75
2023-07-27,190.7241973876953,141.9998016357422,1945.4000244140625,128.3392791748047,323.7753601074219,96.01033782958984,4537.41015625
2023-07-28,193.30050659179688,141.29721069335938,1960.4000244140625,131.4932098388672,331.2646789550781,94.8628158569336,4582.22998046875
2023-07-31,193.9124755859375,145.55740356445312,1970.5,131.63204956054688,328.8661804199219,97.66788482666016,4588.9599609375
2023-08-01,193.08334350585938,144.34780883789062,1940.699951171875,130.47166442871094,329.2773132324219,97.10323333740234,4576.72998046875
2023-08-02,190.09246826171875,142.06207275390625,1937.4000244140625,127.32763671875,320.62298583984375,95.89193725585938,4513.39013671875
2023-08-03,188.70069885253906,142.00872802734375,1932.0,127.39705657958984,319.800537109375,97.55860900878906,4501.89013671875
2023-08-04,179.63925170898438,141.6885223388672,1939.5999755859375,127.05984497070312,320.8970642089844,97.83182525634766,4478.02978515625
2023-08-07,176.53982543945312,142.20440673828125,1933.5,130.45181274414062,323.1781311035156,97.6314468383789,4518.43994140625
2023-08-08,177.47756958007812,141.9909210205078,1924.0999755859375,130.32290649414062,319.2033996582031,98.11416625976562,4499.3798828125
2023-08-09,175.88833618164062,142.1776885986328,1915.4000244140625,128.59716796875,315.463623046875,99.78080749511719,4467.7099609375
2023-08-10,175.67120361328125,143.04042053222656,1914.4000244140625,128.6269073486328,316.1489562988281,100.29083251953125,4468.830078125
2023-08-11,175.7305145263672,145.9931640625,1912.9000244140625,128.49795532226562,314.26922607421875,101.84818267822266,4464.0498046875
2023-08-14,177.38116455078125,145.88644409179688,1910.5999755859375,130.25347900390625,317.235595703125,101.93016052246094,4489.72021484375
2023-08-15,175.39442443847656,141.6262969970703,1902.5,128.7161865234375,315.1013488769531,99.31327819824219,4437.85986328125
2023-08-16,174.524658203125,141.08377075195312,1896.0999755859375,127.64501953125,314.3361511230469,97.64213562011719,4404.330078125
2023-08-17,171.9844207763672,143.4453125,1884.0999755859375,128.8550262451172,310.8828430175781,99.53364562988281,4370.35986328125
2023-08-18,172.46875,144.47793579101562,1886.0999755859375,126.41516876220703,310.4903259277344,101.03949737548828,4369.7099609375
2023-08-21,173.80308532714844,143.9930419921875,1893.300048828125,127.3177261352539,315.78814697265625,99.81827545166016,4399.77001953125
2023-08-22,175.17698669433594,142.8077850341797,1896.4000244140625,128.02191162109375,316.3571472167969,99.2581787109375,4387.5498046875
2023-08-23,179.02194213867188,142.99635314941406,1918.5,131.284912109375,320.8112487792969,98.38587951660156,4436.009765625
2023-08-24,174.33682250976562,141.820068359375,1918.199951171875,128.7161865234375,313.9143371582031,97.65132141113281,4376.31005859375
2023-08-25,176.54098510742188,142.87960815429688,1911.0999755859375,128.8153533935547,316.8673400878906,99.3958969116211,4405.7099609375
2023-08-28,178.1027069091797,143.85838317871094,1917.9000244140625,129.93606567382812,317.5736999511719,100.23148345947266,4433.31005859375
2023-08-29,181.98716735839844,143.63394165039062,1936.5,133.46690368652344,322.19451904296875,100.82830047607422,4497.6298828125
2023-08-30,185.47630310058594,143.83143615722656,1944.300048828125,134.76617431640625,322.56732177734375,101.81078338623047,4514.8701171875
2023-08-31,185.69374084472656,144.6575469970703,1938.199951171875,135.0537872314453,321.556884765625,102.0954360961914,4507.66015625
2023-09-01,187.2653350830078,147.53094482421875,1939.800048828125,134.54798889160156,322.4398193359375,104.23484802246094,4515.77001953125
2023-09-05,187.50254821777344,149.47048950195312,1926.199951171875,134.65704345703125,327.23724365234375,104.2440414428711,4496.830078125
2023-09-06,180.79119873046875,149.62315368652344,1918.0999755859375,133.35780334472656,326.5799560546875,105.1438980102539,4465.47998046875
2023-09-07,175.503173828125,149.63209533691406,1917.5,134.1512451171875,323.6661682128906,104.62967681884766,4451.14013671875
2023-09-08,176.11598205566406,150.14393615722656,1918.4000244140625,135.2620391845703,327.9436340332031,106.15391540527344,4457.490234375
2023-09-11,177.28231811523438,147.04605102539062,1923.300048828125,135.7976531982422,331.544189453125,104.82251739501953,4487.4599609375
2023-09-12,174.2577667236328,149.78477478027344,1911.300048828125,134.23057556152344,325.49090576171875,107.88014221191406,4461.89990234375
2023-09-13,172.19200134277344,149.23703002929688,1909.0999755859375,135.58934020996094,329.6997985839844,106.916015625,4467.43994140625
2023-09-14,173.70425415039062,150.161865234375,1910.0,136.96798706054688,332.289794921875,108.82588958740234,4505.10009765625
2023-09-15,172.9827117919922,149.5063934326172,1923.699951171875,136.27371215820312,323.9703063964844,107.15474700927734,4450.31982421875
2023-09-18,175.90841674804688,150.1529083251953,1931.5,137.07705688476562,322.83221435546875,108.01786804199219,4453.52978515625
2023-09-19,176.99566650390625,150.13494873046875,1932.0,136.90841674804688,322.42999267578125,107.73323822021484,4443.9501953125
2023-09-20,173.45713806152344,149.67701721191406,1945.5999755859375,132.6437225341797,314.69915771484375,106.8792953491211,4402.2001953125
2023-09-21,171.9152069091797,148.33009338378906,1919.199951171875,129.37075805664062,313.48260498046875,105.37344360351562,4330.0
2023-09-22,172.76522827148438,149.30885314941406,1925.4000244140625,129.18231201171875,311.01031494140625,105.5387191772461,4320.06005859375
2023-09-25,174.0403289794922,151.49085998535156,1916.5999755859375,130.0352783203125,311.5302734375,106.72319030761719,4337.43994140625
2023-09-26,169.968017578125,150.67373657226562,1900.4000244140625,127.5160903930664,306.2325134277344,106.88848114013672,4273.52978515625
2023-09-27,168.4557647705078,153.58302307128906,1871.5999755859375,129.4699249267578,306.8702087402344,110.36847686767578,4274.509765625
2023-09-28,168.71275329589844,153.178955078125,1860.4000244140625,131.22543334960938,307.7041015625,109.69818115234375,4299.7001953125
2023-09-29,169.2267303466797,151.41001892089844,1848.0999755859375,129.7873077392578,309.77423095703125,107.96278381347656,4288.0498046875
2023-10-02,171.7373046875,149.5423126220703,1830.0,133.07017517089844,315.70965576171875,106.17227172851562,4288.39013671875
2023-10-03,170.40293884277344,149.89248657226562,1824.5999755859375,131.34442138671875,307.4588317871094,106.35592651367188,4229.4501953125
2023-10-04,171.64834594726562,146.39950561523438,1818.5,134.13140869140625,312.92340087890625,102.38008117675781,4263.75
2023-10-05,172.88388061523438,147.1717529296875,1816.5999755859375,133.9628143310547,313.3158264160156,100.07538604736328,4258.18994140625
2023-10-06,175.43402099609375,145.6721954345703,1830.199951171875,136.4522247314453,321.0663146972656,98.40423583984375,4308.5
2023-10-09,176.91661071777344,149.70394897460938,1849.5,137.2853240966797,323.5779113769531,101.84751892089844,4335.66015625
2023-10-10,176.32354736328125,149.5423126220703,1861.0,136.9282989501953,322.1749572753906,101.41595458984375,4358.240234375
2023-10-11,177.7172088623047,144.6575469970703,1872.800048828125,139.3978729248047,326.128662109375,97.77986145019531,4376.9501953125
2023-10-12,178.61669921875,144.77427673339844,1869.300048828125,137.83084106445312,324.8924865722656,97.76148986816406,4349.60986328125
2023-10-13,176.77822875976562,147.31544494628906,1927.4000244140625,136.23402404785156,321.5274353027344,100.8833999633789,4327.77978515625
2023-10-16,176.64971923828125,148.5186767578125,1921.0999755859375,137.9597625732422,326.34454345703125,100.95686340332031,4373.6298828125
2023-10-17,175.09791564941406,150.48513793945312,1922.699951171875,138.57467651367188,325.77545166015625,102.27908325195312,4373.2001953125
2023-10-18,173.80308532714844,151.67941284179688,1955.300048828125,136.82911682128906,323.86236572265625,103.71147918701172,4314.60009765625
2023-10-19,173.42750549316406,151.84103393554688,1968.4000244140625,136.62083435058594,325.04949951171875,103.7757568359375,4278.0
2023-10-20,170.87738037109375,149.80270385742188,1982.5,134.4884490966797,320.4875183105469,101.99443817138672,4224.16015625
2023-10-23,170.9960174560547,144.2803955078125,1976.300048828125,135.38107299804688,323.0873718261719,100.49774932861328,4217.0400390625
2023-10-24,171.43087768554688,140.66171264648438,1975.0,137.67213439941406,324.2744445800781,99.52445983886719,4247.68017578125
2023-10-25,169.1179962158203,139.96133422851562,1984.0999755859375,124.5803451538086,334.2225646972656,99.70809173583984,4186.77001953125
2023-10-26,164.95675659179688,138.95565795898438,1987.199951171875,121.27763366699219,321.6844177246094,98.79906463623047,4137.22998046875
2023-10-27,166.27137756347656,129.61712646484375,1988.5999755859375,121.16853332519531,323.56805419921875,96.91675567626953,4117.3701171875
2023-10-30,168.31736755371094,131.1795196533203,1996.199951171875,123.43976593017578,330.9261169433594,97.21974182128906,4166.81982421875
2023-10-31,168.7918243408203,130.85623168945312,1985.199951171875,123.06288146972656,331.71099853515625,97.19220733642578,4193.7998046875
2023-11-01,171.9547576904297,129.2848663330078,1978.800048828125,125.41345977783203,339.52032470703125,96.99938201904297,4237.85986328125
2023-11-02,175.5130615234375,133.57701110839844,1985.5999755859375,126.44493865966797,341.72772216796875,100.18556213378906,4317.77978515625
2023-11-03,174.60369873046875,132.5443878173828,1991.5,128.04173278808594,346.1229248046875,98.96434783935547,4358.33984375
2023-11-06,177.15379333496094,131.9966583251953,1981.5999755859375,129.18231201171875,349.7823791503906,97.21057891845703,4365.97998046875
2023-11-07,179.71383666992188,129.6709747314453,1966.800048828125,129.89642333984375,353.7066345214844,95.68634796142578,4378.3798828125
2023-11-08,180.7714385986328,127.86614227294922,1951.5,130.75927734375,356.3261413574219,94.51104736328125,4382.77978515625
2023-11-09,180.2969970703125,127.45308685302734,1964.199951171875,129.17239379882812,353.8636474609375,94.53858184814453,4347.35009765625
2023-11-10,184.48348999023438,128.35997009277344,1932.5999755859375,131.5031280517578,362.6736755371094,95.26397705078125,4415.240234375
2023-11-13,182.8999481201172,129.30284118652344,1945.5,131.00721740722656,359.7402648925781,96.26480865478516,4411.5498046875
2023-11-14,185.51280212402344,130.2456817626953,1961.800048828125,132.52467346191406,363.2622985839844,96.63545989990234,4495.7001953125
2023-11-15,186.0769500732422,130.70361328125,1960.0999755859375,133.51646423339844,363.4097900390625,96.05170440673828,4502.8798828125
2023-11-16,187.75946044921875,128.63485717773438,1983.9000244140625,135.8075408935547,369.7996826171875,94.93978118896484,4508.240234375
2023-11-17,187.73968505859375,131.07562255859375,1981.5999755859375,134.2008514404297,363.58673095703125,97.25628662109375,4514.02001953125
2023-11-20,189.48158264160156,131.00303649902344,1977.699951171875,135.1331329345703,371.0482177734375,96.83004760742188,4547.3798828125
2023-11-21,188.6798858642578,130.69451904296875,1999.300048828125,135.84722900390625,366.7522277832031,96.79298400878906,4538.18994140625
